company_name,industry,website,telephone,fax,address,address_maplink,email_all
H.J. Müller Arch.+ Bau GmbH,Architekturbüros,NA,tel:033 676 16 59,NA,"Bahnhofstrasse 9
3713 Reichenbach im Kandertal",https://www.google.com/maps/place/Bahnhofstrasse%209+3713+Reichenbach%20im%20Kandertal,website not accessible
IP Immoplan AG Thun,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",http://www.ip-immoplan.ch/,tel:033 221 05 05,fax:033 221 05 09,"Malerweg 2
3600 Thun",https://www.google.com/maps/place/Malerweg%20%202+3600+Thun,website not accessible
Schnüriger Storen AG,Sonstige Bauinstallation,NA,tel:044 784 42 35,fax:044 784 82 10,"Aeschmatte 2
8834 Schindellegi",https://www.google.com/maps/place/Aeschmatte%202+8834+Schindellegi,website not accessible
Jung & Partner Bauspengl.AG,Bauspenglerei,http://www.jungbauspenglerei.ch/,tel:044 820 01 77,fax:044 820 01 72,"Neuhofstrasse 23
8600 Dübendorf",https://www.google.com/maps/place/Neuhofstrasse%2023+8600+D%C3%BCbendorf,info@jungbauspenglerei.ch
Troxler Weine AG,Detailhandel mit sonstigen Gütern an Verkaufsständen und auf Märkten,NA,tel:052 375 28 60,NA,"Schützenhausstrasse 7
8548 Ellikon an der Thur",https://www.google.com/maps/place/Sch%C3%BCtzenhausstrasse%207+8548+Ellikon%20an%20der%20Thur,website not accessible
Kämpfer Planungsbüro GmbH,Architekturbüros,NA,tel:055 442 34 76,fax:055 442 66 76,"Seestattstrasse 10
8852 Altendorf",https://www.google.com/maps/place/Seestattstrasse%2010+8852+Altendorf,website not accessible
Dorfalm GmbH,"Restaurants, Imbissstuben, Tea-Rooms und Gelaterias",http://www.dorfalm.ch/,tel:052 552 18 00,NA,"Hauptstrasse 40
8553 Hüttlingen-Mettendorf",https://www.google.com/maps/place/Hauptstrasse%2040+8553+H%C3%BCttlingen-Mettendorf,info@dorfalm.ch
SERO GmbH,Sonstige lngenieurbüros,NA,tel:056 496 73 43,fax:056 496 73 50,"Vorderi Böde 6
5452 Oberrohrdorf",https://www.google.com/maps/place/Vorderi%20B%C3%B6de%206+5452+Oberrohrdorf,website not accessible
Steinhauer SA,Schreinerarbeiten im Innenausbau,http://www.steinhauersa.ch/,tel:026 656 12 24,NA,"Route Sainte-Marguerite 24
1676 Chavannes-les-Forts",https://www.google.com/maps/place/Route%20Sainte-Marguerite%2024+1676+Chavannes-les-Forts,website not accessible
Printgraphic AG Bern,Offsetdruck,http://www.printgraphic.ch/,tel:031 330 20 60,fax:031 331 36 10,"Zikadenweg 39
3006 Bern",https://www.google.com/maps/place/Zikadenweg%2039+3006+Bern,t.wuethrich@printgraphic.ch
Hug Performance Transporte GmbH,Güterbeförderung im Strassenverkehr,http://www.hug-performance.ch/,tel:044 860 13 22,NA,"Steinacherstrasse 2
8175 Windlach",https://www.google.com/maps/place/Steinacherstrasse%202+8175+Windlach,roman.hug@hug-performance.ch
FC Brunnen,Sportvereine,http://www.fcbrunnen.ch/,tel:041 820 12 32,NA,"Gersauerstrasse 54
6440 Brunnen",https://www.google.com/maps/place/Gersauerstrasse%2054+6440+Brunnen,NA
Roclasa GmbH,Sonstige mit Versicherungsdienstleistungen und Pensionskassen verbundene Tätigkeiten a. n. g.,NA,tel:062 772 40 72,fax:062 772 40 73,"Unt.Lenzstrasse 27
5734 Reinach AG",https://www.google.com/maps/place/Unt.Lenzstrasse%2027+5734+Reinach%20AG,website not accessible
Otto Summ-Transport AG,Güterbeförderung im Strassenverkehr,http://www.summ-transport.ch/,tel:061 335 91 91,NA,"Florenz-Strasse 7
4142 Münchenstein",https://www.google.com/maps/place/Florenz-Strasse%207+4142+M%C3%BCnchenstein,bad link
Walter Meier,"Restaurants, Imbissstuben, Tea-Rooms und Gelaterias",http://www.waldrose.ch/,NA,NA,"Dorfstrasse 6
9534 Gähwil",https://www.google.com/maps/place/Dorfstrasse%206+9534+G%C3%A4hwil,kontakt@waldrose.ch
Walter Pfäffli AG,Detailhandel mit elektrischen Haushaltsgeräten,https://www.pfaeffli-elektro.ch/,tel:044 984 12 16,NA,"Flurstrasse 11
8132 Egg b. Zürich",https://www.google.com/maps/place/Flurstrasse%2011+8132+Egg%20b.%20Z%C3%BCrich,hansmuster@muster.ch
Lötscher Tortechnik AG,Mechanische Werkstätten,http://www.loetscher-tortechnik.ch/,tel:061 481 62 61,fax:061 481 62 35,"Baslerstrasse 265
4123 Allschwil",https://www.google.com/maps/place/Baslerstrasse%20265+4123+Allschwil,info@loetscher-tortechnik.ch
Nortec AG,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",http://www.nortec.ch/,tel:043 819 01 86,fax:043 819 01 87,"Sternenstrasse 36e
8903 Birmensdorf ZH",https://www.google.com/maps/place/Sternenstrasse%2036e+8903+Birmensdorf%20ZH,info@nortec.ch
dp-i Digital Print Innovations AG,Erbringung von sonstigen druckbezogenen Dienstleistungen a. n. g.,http://www.dp-i.ch/,tel:044 946 40 00,NA,"Chriesbaumstrasse 6
8604 Volketswil",https://www.google.com/maps/place/Chriesbaumstrasse%206+8604+Volketswil,info@dp-i.ch
Fussballclub Reinach,Sportvereine,http://www.fcreinach.ch/,tel:061 711 89 42,fax:061 713 96 49,4153 Reinach BL,https://www.google.com/maps/place/undefined+4153+Reinach%20BL,NA
Restaurant Gartenstadt,"Restaurants, Imbissstuben, Tea-Rooms und Gelaterias",http://www.restaurantgartenstadt.ch/,tel:061 411 66 77,fax:061 411 66 78,"Emil Frey-Strasse 164
4142 Münchenstein",https://www.google.com/maps/place/Emil%20Frey-Strasse%20164+4142+M%C3%BCnchenstein,website not accessible
Villiger Arnosti Gartenbau AG,Garten- und Landschaftsbau sowie Erbringung von sonstigen gärtnerischen Dienstleistungen,http://www.villiger-arnosti.ch/,tel:041 850 50 51,fax:041 850 50 52,"Birkenweg 3
6037 Root",https://www.google.com/maps/place/Birkenweg%203+6037+Root,info@villiger-arnosti.ch
WEMA Werkstatt Equipment AG,Herstellung von Hebezeugen und Fördermitteln,http://www.wemagroup.ch/,tel:044 525 33 33,NA,"Winterthurerstrasse 32
8303 Bassersdorf",https://www.google.com/maps/place/Winterthurerstrasse%2032+8303+Bassersdorf,Adil@wemagroup.ch
Leonhard Gubser,Detailhandel mit Motorenkraftstoffen (Tankstellen),NA,NA,NA,"Quartnerstrasse 2
8884 Oberterzen",https://www.google.com/maps/place/Quartnerstrasse%202+8884+Oberterzen,website not accessible
"René von der Aa AG,Pneuhandel",lnstandhaltung und Reparatur von Automobilen,NA,tel:056 667 35 82,fax:056 667 35 18,"Breiteweg 5
5615 Fahrwangen",https://www.google.com/maps/place/Breiteweg%205+5615+Fahrwangen,website not accessible
Eldorado,Detailhandel mit Bekleidungszubehör und Bekleidung ohne ausgeprägten Schwerpunkt,NA,tel:071 245 35 41,NA,"Rorschacherstrasse 1
9000 St. Gallen",https://www.google.com/maps/place/Rorschacherstrasse%201+9000+St.%20Gallen,website not accessible
von Känel,Architekturbüros,http://www.avk-bau.ch/,tel:033 650 12 12,NA,"Seeweidweg 37
3705 Faulensee",https://www.google.com/maps/place/Seeweidweg%2037+3705+Faulensee,info@avk-bau.ch
Hochreutener + Elektro AG,Elektroinstallation,NA,tel:071 891 22 20,fax:071 891 22 75,"Ebni 482
9035 Grub AR",https://www.google.com/maps/place/Ebni%20482+9035+Grub%20AR,website not accessible
Restaurant Frohsinn,"Restaurants, Imbissstuben, Tea-Rooms und Gelaterias",http://www.frohsinn-waengi.ch/,tel:052 378 11 66,NA,"Anetswilerstr.17
9545 Wängi",https://www.google.com/maps/place/Anetswilerstr.17+9545+W%C3%A4ngi,NA
be en route Stephanie Grunder,Grafikdesign und Visuelle Kommunikation,http://www.beenroute.ch/,NA,NA,"Neusatzweg 21
4102 Binningen",https://www.google.com/maps/place/Neusatzweg%2021+4102+Binningen,hello@beenroute.ch
