company_name,industry,website,telephone,fax,address,address_maplink,email
Geba Treuhand GmbH,Wirtschaftsprüfung und Steuerberatung; Buchführung; Treuhandgesellschaften,NA,tel:041 282 06 84,fax:041 282 06 80,"Bahnhofstrasse 8
6370 Stans",https://www.google.com/maps/place/Bahnhofstrasse%208+6370+Stans,website does not exist
Ecotec by Storit-Werke AG,Herstellung von Verpackungsmitteln aus Kunststoffen,http://www.storit.ch/,tel:081 720 11 30,fax:081 720 11 33,"Unterdorfstrasse 33
8892 Berschis",https://www.google.com/maps/place/Unterdorfstrasse%2033+8892+Berschis,info@storit.ch
Müller Schuh AG,Artikel im Shop,http://www.mueller-schuh.ch/,tel:061 261 24 41,NA,"Gerbergasse 59
4001 Basel",https://www.google.com/maps/place/Gerbergasse%2059+4001+Basel,email not found on website
AP Swiss Immobilien AG,wir.ch,NA,NA,NA,"Allmendstrasse 10
6210 Sursee",https://www.google.com/maps/place/Allmendstrasse%2010+6210+Sursee,website does not exist
Langensand AG,Sanitärinstallation,NA,tel:041 675 21 36,NA,"Föhrenweg 5
6074 Giswil",https://www.google.com/maps/place/F%C3%B6hrenweg%205+6074+Giswil,website does not exist
B + K Architekten AG,Architekturbüros,http://www.b-k-architects.ch/,tel:081 720 20 80,fax:081 720 20 81,"Büntenstrasse 35
8880 Walenstadt",https://www.google.com/maps/place/B%C3%BCntenstrasse%2035+8880+Walenstadt,bad/broken link to website
2-Rad Bossi,"Handel mit Motorrädern, Kraftradteilen und -zubehör; Instandhaltung und Reparatur von Motorrädern",http://www.2-radbossi.ch/,tel:071 923 48 08,fax:071 923 48 08,"Toggenburgerstrasse 3
9532 Rickenbach b. Wil",https://www.google.com/maps/place/Toggenburgerstrasse%203+9532+Rickenbach%20b.%20Wil,2-radbossi@bluewin.ch
Herold Taxi AG,Bewertungen,http://www.heroldtaxi.ch/,tel:071 222 27 77,fax:071 222 81 56,"Poststrasse 11
9000 St. Gallen",https://www.google.com/maps/place/Poststrasse%2011+9000+St.%20Gallen,email not found on website
Jakob Strebel Traktoren AG,Reparatur von Maschinen,http://www.strebeltraktoren.ch/,tel:056 664 12 10,fax:056 664 10 70,"Seetalstrasse 2
5632 Buttwil",https://www.google.com/maps/place/Seetalstrasse%202+5632+Buttwil,email not found on website
Pizzeria Artigiano Café,Inserate,http://www.pizzeria-basel.ch/,tel:061 271 15 76,NA,"Birsig Parkplatz 26
4051 Basel",https://www.google.com/maps/place/Birsig%20Parkplatz%2026+4051+Basel,website does not exist
Josef Burri Gartenbau AG,Garten- und Landschaftsbau sowie Erbringung von sonstigen gärtnerischen Dienstleistungen,NA,tel:041 311 17 36,NA,"Hubelstrasse 12
6012 Obernau",https://www.google.com/maps/place/Hubelstrasse%2012+6012+Obernau,website does not exist
B. Fricker-Rasswalder,Wirtschaftsprüfung und Steuerberatung; Buchführung; Treuhandgesellschaften,NA,tel:052 315 36 26,fax:052 315 23 08,"Zürichstrasse 33
8413 Neftenbach",https://www.google.com/maps/place/Z%C3%BCrichstrasse%2033+8413+Neftenbach,website does not exist
Markutt Heizung GmbH,Sanitär- und Heizungsinstallation,NA,tel:041 340 40 69,fax:041 340 40 68,"Grisigenstrasse 10
6048 Horw",https://www.google.com/maps/place/Grisigenstrasse%2010+6048+Horw,website does not exist
Restaurant Central,"Restaurants, Imbissstuben, Tea-Rooms und Gelaterias",NA,tel:062 842 44 73,NA,"Tramstrasse 23
5034 Suhr",https://www.google.com/maps/place/Tramstrasse%2023+5034+Suhr,website does not exist
KIMI Bau GmbH,"Anbringen von Stuckaturen, Gipserei und Verputzerei",http://www.kimibau.ch/,NA,NA,"Riedmühlestrasse 16
8305 Dietlikon",https://www.google.com/maps/place/Riedm%C3%BChlestrasse%2016+8305+Dietlikon,info@kimibau.ch
Rex Metall AG,Herstellung von Werkzeugen,http://www.rexmetall.ch/,tel:031 848 10 30,fax:031 848 10 40,"Schwarzenburgstrasse 586
3144 Gasel",https://www.google.com/maps/place/Schwarzenburgstrasse%20586+3144+Gasel,info@rexmetall.ch
OS Bau und Handel GmbH,Grosshandel mit Baustoffen,http://www.osgmbh.ch/,tel:079 447 92 00,NA,"Kirchweg 11
9444 Diepoldsau",https://www.google.com/maps/place/Kirchweg%2011+9444+Diepoldsau,email not found on website
Zimmer's Creativteam GmbH,Werbeagenturen,http://www.zimmer.ch/,NA,NA,"Oberdorfstrasse 11
4934 Madiswil",https://www.google.com/maps/place/Oberdorfstrasse%2011+4934+Madiswil,email not found on website
mot & goals GmbH,Psychotherapie und Psychologie,http://www.mot-goals.ch/,tel:027 946 86 16,NA,"Sandstrasse 11
3930 Visp",https://www.google.com/maps/place/Sandstrasse%2011+3930+Visp,info@mot-goals.ch
STOREN GERBER AG,Sonstige Bauinstallation,http://www.storen-gerber.ch/,tel:071 918 80 90,fax:071 918 80 99,"Im Tüchel 1
9556 Affeltrangen",https://www.google.com/maps/place/Im%20T%C3%BCchel%201+9556+Affeltrangen,email not found on website
Adrian Bosshard,Sportvereine,NA,tel:032 342 00 35,NA,"Scheurenweg 11
2504 Biel/Bienne",https://www.google.com/maps/place/Scheurenweg%2011+2504+Biel/Bienne,website does not exist
Elektro Schärli AG Malters,Artikel im Shop,http://www.elektro-schaerli.ch/,tel:041 497 14 33,fax:041 497 04 33,"Schwarzenbergstrasse 17
6102 Malters",https://www.google.com/maps/place/Schwarzenbergstrasse%2017+6102+Malters,bad/broken link to website
Lukas Mattle,Fahr- und Flugschulen,NA,tel:071 761 36 61,NA,"Wiesenstrasse 38
9463 Oberriet SG",https://www.google.com/maps/place/Wiesenstrasse%2038+9463+Oberriet%20SG,website does not exist
Rentsch AG Isolierungen,"Dämmung gegen Kälte, Wärme, Schall und Erschütterung",http://www.rentsch-isolierungen.ch/,tel:031 869 66 00,fax:031 869 66 61,"Bielstrasse 17
3053 Münchenbuchsee",https://www.google.com/maps/place/Bielstrasse%2017+3053+M%C3%BCnchenbuchsee,bad/broken link to website
MRH-Reinigungen GmbH,Allgemeine Gebäudereinigung,NA,tel:062 752 21 27,NA,"Vorstadtweg 8b
4805 Brittnau",https://www.google.com/maps/place/Vorstadtweg%208b+4805+Brittnau,website does not exist
Spritzwerk R. Mosberger GmbH,Reparatur und Lackieren von Carrosserien,http://www.spritzwerk-mosberger.ch/,tel:071 966 62 22,fax:071 966 69 62,"Kreuzstrasse 3
8370 Sirnach",https://www.google.com/maps/place/Kreuzstrasse%203+8370+Sirnach,info@spritzwerk-mosberger.ch
Thomas Lottenbach,Herstellung von Ausbauelementen aus Metall,NA,tel:041 390 22 12,NA,"Weihermattweg 12
6353 Weggis",https://www.google.com/maps/place/Weihermattweg%2012+6353+Weggis,website does not exist
ECS Outils-électriques SA,Grosshandel mit sonstigen Maschinen und Ausrüstungen,NA,tel:032 342 11 20,NA,"Alfred-Aebi-Strasse 71
2503 Biel/Bienne",https://www.google.com/maps/place/Alfred-Aebi-Strasse%2071+2503+Biel/Bienne,website does not exist
Familie Sax AG,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",NA,NA,NA,"Stationsstrasse 41
8902 Urdorf",https://www.google.com/maps/place/Stationsstrasse%2041+8902+Urdorf,website does not exist
Meister am Sprengiplatz GmbH,Drogerien,http://www.meisterdrogerie.ch/,NA,NA,"Rothenburgstrasse 1
6020 Emmenbrücke",https://www.google.com/maps/place/Rothenburgstrasse%201+6020+Emmenbr%C3%BCcke,info@meisterdrogerie.ch
Paul Marti AG,Elektroinstallation,http://www.simag.ch/,tel:033 336 24 64,fax:033 336 13 24,"Schorenstrasse 48
3645 Gwatt (Thun)",https://www.google.com/maps/place/Schorenstrasse%2048+3645+Gwatt%20(Thun),alexmuster@example.com
Burgstaller Zäune AG,Sonstige Bauinstallation,http://www.burgstaller.ch/,tel:071 461 19 20,NA,"Arbonerstrasse 11
8599 Salmsach",https://www.google.com/maps/place/Arbonerstrasse%2011+8599+Salmsach,info@burgstaller-zaun.ch
Com2 GmbH,Grosshandel mit kosmetischen Erzeugnissen und Körperpflegemitteln,NA,tel:071 840 08 68,fax:071 840 08 61,"Unionstrasse 21
9403 Goldach",https://www.google.com/maps/place/Unionstrasse%2021+9403+Goldach,website does not exist
Auto-Wasch-Center Spiez GmbH,lnstandhaltung und Reparatur von Automobilen,http://www.auto-wasch-center-spiez.ch/,NA,NA,"Thunstrasse 51c
3700 Spiez",https://www.google.com/maps/place/Thunstrasse%2051c+3700+Spiez,bad/broken link to website
"Ernst Fischer AG,",Herstellung von Metallkonstruktionen,NA,tel:071 466 79 00,fax:071 466 79 01,"Hofstrasse 38
8590 Romanshorn",https://www.google.com/maps/place/Hofstrasse%2038+8590+Romanshorn,website does not exist
Küng AG,Herstellung von Parketttafeln,NA,tel:044 780 67 55,NA,"Rütibüelstrasse 17
8820 Wädenswil",https://www.google.com/maps/place/R%C3%BCtib%C3%BCelstrasse%2017+8820+W%C3%A4denswil,website does not exist
Möbel Märki,Detailhandel mit Möbeln,NA,tel:044 321 52 52,fax:044 321 52 50,"Ueberlandstrasse 381
8051 Zürich",https://www.google.com/maps/place/Ueberlandstrasse%20381+8051+Z%C3%BCrich,website does not exist
Walter Gatschet,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",NA,tel:032 645 40 54,fax:032 677 30 37,"Oberwaldstrasse 34
4573 Lohn-Ammannsegg",https://www.google.com/maps/place/Oberwaldstrasse%2034+4573+Lohn-Ammannsegg,website does not exist
Sonderegger Boppart Hug AG,Architekturbüros,http://www.sbh-ag.ch/,tel:071 455 22 23,fax:071 455 22 25,"Frohheimstrasse 3
9325 Roggwil TG",https://www.google.com/maps/place/Frohheimstrasse%203+9325+Roggwil%20TG,info@sbh-ag.ch
Optimal AG Eidg.Dipl.Malermeister,Malerei,http://www.optimalag.ch/,tel:081 740 65 15,fax:081 740 65 16,"Ochsensandstrasse 4
9472 Grabs",https://www.google.com/maps/place/Ochsensandstrasse%204+9472+Grabs,typo3@iresults.li
Anderegg Handel GmbH,Grosshandel mit Baustoffen,https://www.anderegg-handel.ch/,tel:052 721 73 14,NA,"Erliwiesstrasse 8d
8500 Frauenfeld",https://www.google.com/maps/place/Erliwiesstrasse%208d+8500+Frauenfeld,email not found on website
Teppich & Parkett CC-AG,Verlegen von Fussboden,NA,tel:041 780 41 74,fax:041 780 05 46,"Dorfstrasse 52
6332 Hagendorn",https://www.google.com/maps/place/Dorfstrasse%2052+6332+Hagendorn,website does not exist
Atlas Premium Car SA,"Detailhandel mit Automobilen mit einem Gesamtgewicht von 3,5 t oder weniger",http://www.atlasautomobiles.ch/,tel:027 329 06 40,NA,"Rue du Simplon 47
1920 Martigny",https://www.google.com/maps/place/Rue%20du%20Simplon%2047+1920+Martigny,email not found on website
Terra-Domus Immobilien,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",NA,tel:033 336 60 36,NA,"Stöckliweg 15
3604 Thun",https://www.google.com/maps/place/St%C3%B6ckliweg%2015+3604+Thun,website does not exist
Restaurant Les Peupliers,Erbringung von Dienstleistungen der Unterhaltung und der Erholung a. n. g.,https://restaurant-les-peupliers.business.site/,tel:024 441 53 09,NA,"Ch. du Stade 1
1372 Bavois",https://www.google.com/maps/place/Ch.%20du%20Stade%201+1372+Bavois,bad/broken link to website
Marfurt Ernst AG,Grosshandel mit sonstigen Maschinen und Ausrüstungen,NA,tel:062 758 20 28,fax:062 758 15 48,"Zihlmattweg 1
6262 Langnau b. Reiden",https://www.google.com/maps/place/Zihlmattweg%201+6262+Langnau%20b.%20Reiden,website does not exist
dotcon GmbH,Unternehmensberatung,http://www.dotcon.ch/,NA,NA,"Eichwiesstrasse 20
8645 Jona",https://www.google.com/maps/place/Eichwiesstrasse%2020+8645+Jona,info@dotcon.ch
Hüppi AG,Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,http://www.hueppi%20.ch/,tel:052 244 33 77,NA,"Gustav-Sieber-Weg 4
8700 Küsnacht ZH",https://www.google.com/maps/place/Gustav-Sieber-Weg%204+8700+K%C3%BCsnacht%20ZH,website does not exist
Adrian Reusser,Dachdeckerei,NA,tel:031 781 30 03,fax:031 781 30 13,"Aeschistrasse 6
3110 Münsingen",https://www.google.com/maps/place/Aeschistrasse%206+3110+M%C3%BCnsingen,website does not exist
Eventzentrum Forum im Ried,Event-Caterer,http://www.forumried.ch/,tel:081 322 81 70,fax:081 322 88 46,"Schulstrasse 78
7302 Landquart",https://www.google.com/maps/place/Schulstrasse%2078+7302+Landquart,email not found on website
Future IMMO AG Hofstetten,Allgemeiner Hochbau,NA,NA,NA,"Dorfstrasse 48
3858 Hofstetten b. Brienz",https://www.google.com/maps/place/Dorfstrasse%2048+3858+Hofstetten%20b.%20Brienz,website does not exist
Margrith Schilling,Kosmetiksalons,NA,NA,NA,"Sandhübel 6
5505 Brunegg",https://www.google.com/maps/place/Sandh%C3%BCbel%206+5505+Brunegg,website does not exist
electro bart dl GmbH,Elektroinstallation,NA,NA,NA,"Zürichstrasse 4
3422 Kirchberg BE",https://www.google.com/maps/place/Z%C3%BCrichstrasse%204+3422+Kirchberg%20BE,website does not exist
Kurtisi AG,Sanitär- und Heizungsinstallation,http://www.kurtisi-ag.ch/,tel:044 970 11 22,fax:044 970 11 23,"Bergstrasse 3
8625 Gossau ZH",https://www.google.com/maps/place/Bergstrasse%203+8625+Gossau%20ZH,email not found on website
Restaurant Sper la Punt,Bewertungen,http://www.sur-en.ch/,tel:081 866 35 44,fax:081 866 32 37,"Sur En
7554 Sent",https://www.google.com/maps/place/Sur%20En+7554+Sent,email not found on website
Sport World GmbH,"Detailhandel mit Automobilen mit einem Gesamtgewicht von 3,5 t oder weniger",http://www.sportworldcars.ch/,tel:056 493 09 06,fax:056 493 61 40,"Mellingerstrasse 212
5405 Baden",https://www.google.com/maps/place/Mellingerstrasse%20212+5405+Baden,email not found on website
Garage Comminot AG,lnstandhaltung und Reparatur von Automobilen,NA,tel:081 286 90 00,fax:081 286 90 08,"Rossbodenstrasse 24
7000 Chur",https://www.google.com/maps/place/Rossbodenstrasse%2024+7000+Chur,website does not exist
Magliasina SA,Herstellung von Backwaren (ohne Dauerbackwaren),http://www.panetteriamagliasina.ch/,tel:091 606 45 92,NA,"via Castellaccio
6983 Magliaso",https://www.google.com/maps/place/via%20Castellaccio+6983+Magliaso,info@panetteriamagliasina.ch
Max Schüpbach AG,Sanitär- und Heizungsinstallation,http://www.maxschuepbachag.ch/,tel:034 460 13 13,fax:034 460 13 10,"Alpenstrasse 4
3432 Lützelflüh-Goldbach",https://www.google.com/maps/place/Alpenstrasse%20%204+3432+L%C3%BCtzelfl%C3%BCh-Goldbach,info@maxschuepbachag.ch
Tannhaus Handels AG,Detailhandel mit Motorenkraftstoffen (Tankstellen),NA,tel:052 653 15 27,NA,"Haafpünt 1
8233 Bargen SH",https://www.google.com/maps/place/Haafp%C3%BCnt%201+8233+Bargen%20SH,website does not exist
Daniel Schenker,Unternehmensberatung,http://www.11a-immobilien.ch/,tel:062 844 40 40,fax:062 844 52 52,"Sugenreben 41b
5018 Erlinsbach",https://www.google.com/maps/place/Sugenreben%2041b+5018+Erlinsbach,website does not exist
JONA Bau GmbH Rothrist,Malerei und Gipserei ohne ausgeprägten Schwerpunkt,http://www.jonabau.ch/,tel:062 794 25 88,NA,"Rubernstrasse 19
4852 Rothrist",https://www.google.com/maps/place/Rubernstrasse%2019+4852+Rothrist,info@jonabau.ch
Felix Transport AG,Lagerung,http://www.felixtransport.ch/,tel:061 766 10 10,fax:061 766 10 00,"Araweg 5
4222 Zwingen",https://www.google.com/maps/place/Araweg%205+4222+Zwingen,info@felixtransport.ch
Smart-Cut AG,Herstellung von Schneidwaren und Bestecken aus unedlen Metallen,NA,tel:081 929 52 29,fax:081 947 42 47,"Via Davos Mustér
7180 Disentis/Mustér",https://www.google.com/maps/place/Via%20Davos%20Must%C3%A9r+7180+Disentis/Must%C3%A9r,website does not exist
Gebr. Baur AG,Sanitärinstallation und Spenglerei,http://www.baur-ag.ch/,tel:041 768 60 10,fax:041 768 60 15,"Ruessenstrasse 5
6340 Baar",https://www.google.com/maps/place/Ruessenstrasse%205+6340+Baar,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com
Tarim AG,Ausschreibungen,http://www.bd-chur.ch/,tel:081 258 30 60,fax:081 258 30 61,"Comercialstrasse 23
7000 Chur",https://www.google.com/maps/place/Comercialstrasse%2023+7000+Chur,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com
Fels Küchen und Bäder AG,Detailhandel mit Einrichtungsgegenständen und Hausrat a. n. g.,http://www.felsag.ch/,tel:071 622 75 22,fax:071 622 75 01,"Weststrasse 14
8570 Weinfelden",https://www.google.com/maps/place/Weststrasse%2014+8570+Weinfelden,info@felsag.ch
Duss Bauservice AG,Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,http://www.dussbauservice.ch/,tel:041 495 35 25,fax:041 495 25 70,"Grindel 7
6017 Ruswil",https://www.google.com/maps/place/Grindel%207+6017+Ruswil,info@dussbauservice.ch
TVG Tornese Vincenzo Gipser,"Anbringen von Stuckaturen, Gipserei und Verputzerei",NA,NA,NA,"Bahnhofstrasse 91b
4313 Möhlin",https://www.google.com/maps/place/Bahnhofstrasse%2091b+4313+M%C3%B6hlin,website does not exist
Rolf Grob,Vermietung und Verpachtung von eigenen oder geleasten Grundstücken,NA,tel:052 213 23 17,fax:052 213 23 19,"Obergasse 34
8400 Winterthur",https://www.google.com/maps/place/Obergasse%2034+8400+Winterthur,website does not exist
GLW GmbH,Aktivitäten der Generalunternehmen im Baugewerbe,http://www.moserundpartnerag.ch/,tel:034 427 77 77,fax:034 427 77 78,"Fischrainweg 20
3063 Ittigen",https://www.google.com/maps/place/Fischrainweg%2020+3063+Ittigen,email not found on website
Pierrette Aebischer,Coiffeursalons,NA,tel:026 652 10 83,NA,"rte de Billens 2
1680 Romont FR",https://www.google.com/maps/place/rte%20de%20Billens%202+1680+Romont%20FR,website does not exist
"Papeterie Pfaff,Bürobedarf",Detailhandel mit Schreibwaren und Bürobedarf,http://www.pfaff-sissach.ch/,tel:061 971 35 55,fax:061 971 32 73,"Hauptstrasse 81
4450 Sissach",https://www.google.com/maps/place/Hauptstrasse%2081+4450+Sissach,email not found on website
taconla GmbH,"Advokatur-, Notariatsbüros",http://www.taconla.ch/,tel:031 301 80 85,fax:031 301 80 83,"Bundesgasse 16
3001 Bern",https://www.google.com/maps/place/Bundesgasse%20%2016+3001+Bern,info@taconla.ch
IMMO KISTLER AG,Allgemeiner Hochbau,http://www.immokistler.ch/,NA,NA,"Büelhof 12
8852 Altendorf",https://www.google.com/maps/place/B%C3%BCelhof%2012+8852+Altendorf,bad/broken link to website
André Sierro SA,Aktivitäten der Generalunternehmen im Baugewerbe,http://www.sierro-sa.ch/,tel:027 322 93 07,fax:027 322 15 10,"rte de la Drague 33
1950 Sion",https://www.google.com/maps/place/rte%20de%20la%20Drague%2033+1950+Sion,website does not exist
Schläpfer Tankrevisionen,Reparatur von Metallerzeugnissen,NA,NA,NA,"Sörzachstrasse 2
4435 Niederdorf",https://www.google.com/maps/place/S%C3%B6rzachstrasse%202+4435+Niederdorf,website does not exist
Bodenbeläge Lüdi Heinrich,Verlegen von Fussboden,http://www.luediheinrich.ch/,NA,NA,"Guglerstrasse 7
2560 Nidau",https://www.google.com/maps/place/Guglerstrasse%207+2560+Nidau,bad/broken link to website
Talschreinerei Furrer GmbH,Schreinerarbeiten im Innenausbau,http://www.talschreinerei.ch/,tel:052 386 19 03,fax:052 386 33 50,"Steinenbachstrasse 20
8499 Sternenberg",https://www.google.com/maps/place/Steinenbachstrasse%2020+8499+Sternenberg,bad/broken link to website
KOCH Group AG St. Gallen,"Grosshandel mit Metall- und Kunststoffwaren für Bauzwecke sowie Installationsbedarf für Gas, Wasser und Heizung",http://www.koch.ch/,tel:071 313 23 23,fax:071 313 23 13,"Bionstrasse 7
9015 St. Gallen",https://www.google.com/maps/place/Bionstrasse%207+9015+St.%20Gallen,bad/broken link to website
Immo-trend BJ GmbH,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",http://www.immo-trendbj.ch/,tel:062 844 20 60,fax:062 844 48 60,"Pfrundweg 14
5000 Aarau",https://www.google.com/maps/place/Pfrundweg%20%2014+5000+Aarau,website does not exist
Kasag-Tankfahrzeuge AG,Reparatur und Instandhaltung von Fahrzeugen a. n. g.,http://www.kasag-tankfahrzeuge.ch/,tel:034 408 00 11,NA,"Sägestrasse 15
3550 Langnau im Emmental",https://www.google.com/maps/place/S%C3%A4gestrasse%2015+3550+Langnau%20im%20Emmental,email not found on website
Landolt AG,Ausschreibungen,http://www.landolt-ag.ch/,tel:052 550 53 53,fax:052 550 53 59,"Diessenhoferstrasse 20
8245 Feuerthalen",https://www.google.com/maps/place/Diessenhoferstrasse%2020+8245+Feuerthalen,email not found on website
Urs Gloor,lnstandhaltung und Reparatur von Automobilen,NA,NA,NA,"Bernstrasse 54
4923 Wynau",https://www.google.com/maps/place/Bernstrasse%2054+4923+Wynau,website does not exist
Wilhelm W.Immobilien,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",NA,tel:062 751 55 66,fax:062 751 05 26,"Rathausgasse 7
4800 Zofingen",https://www.google.com/maps/place/Rathausgasse%207+4800+Zofingen,website does not exist
Widler Elektro AG,Elektroinstallation,http://www.widler-ag.ch/,tel:061 421 40 42,NA,"Oberwilerstrasse 2
4102 Binningen",https://www.google.com/maps/place/Oberwilerstrasse%202+4102+Binningen,info@widler-ag.ch
ABC Print GmbH,Copy Shops,http://www.abcprint.ch/,tel:041 210 91 31,fax:041 210 91 32,"Hirschmattstrasse 42
6003 Luzern",https://www.google.com/maps/place/Hirschmattstrasse%2042+6003+Luzern,email not found on website
Good Win group GmbH,Verlegen von Fussboden,NA,NA,NA,"Kanenfeldplatz 2
4056 Basel",https://www.google.com/maps/place/Kanenfeldplatz%202+4056+Basel,website does not exist
Diethelm & Partner Bodenbeläge GmbH,Verlegen von Fliesen und Platten,http://www.diethelm-bodenbelaege.ch/,tel:055 511 77 42,NA,"Oberdorfstrasse 5
8853 Lachen SZ",https://www.google.com/maps/place/Oberdorfstrasse%205+8853+Lachen%20SZ,info@diethelm-bodenbelaege.ch
"Mago Automobile,Andreas Ostet",lnstandhaltung und Reparatur von Automobilen,http://www.mago-automobile.ch/,tel:031 961 70 00,fax:031 961 49 92,"Belpbergstrasse 20a
3125 Toffen",https://www.google.com/maps/place/Belpbergstrasse%2020a+3125+Toffen,info@mago-automobile.ch
Siegrist Landtechnik AG,Reparatur von Maschinen,http://www.siegrist-hugelshofen.ch/,tel:071 699 15 56,fax:071 699 13 65,"Oberdorfstrasse 20
8565 Hugelshofen",https://www.google.com/maps/place/Oberdorfstrasse%20%2020+8565+Hugelshofen,info@siegrist-hugelshofen.ch
Peter von Rotz Bodenwelten GmbH,Verlegen von Fussboden,NA,tel:055 645 31 31,fax:055 645 31 30,"Elggisstrasse 6
8750 Glarus",https://www.google.com/maps/place/Elggisstrasse%206+8750+Glarus,website does not exist
