company_name,industry,website,telephone,fax,address,address_maplink,email
Kino Rex,Kinos,NA,tel:034 423 20 23,NA,"Bahnhofstrasse 10
3400 Burgdorf",https://www.google.com/maps/place/Bahnhofstrasse%2010+3400+Burgdorf,website does not exist
Fleischmann Immobilien AG,"Vermittlung von Grundstücken, Gebäuden und Wohnungen für Dritte",NA,tel:052 722 14 10,NA,"Zürcherstrasse 138
8500 Frauenfeld",https://www.google.com/maps/place/Z%C3%BCrcherstrasse%20138+8500+Frauenfeld,website does not exist
Kertész Kabel AG,Bewertungen,http://www.kerteszkabel.ch/,tel:044 818 83 83,NA,"Wibachstrasse 8
8153 Rümlang",https://www.google.com/maps/place/Wibachstrasse%208+8153+R%C3%BCmlang,info@kerteszkabel.ch
Elektro Hunziker AG,Elektroinstallation,http://www.elektrohunziker.ch/,tel:033 225 10 10,fax:033 225 10 25,"Moosweg 10
3645 Gwatt (Thun)",https://www.google.com/maps/place/Moosweg%2010+3645+Gwatt%20(Thun),info@elektrohunziker.ch
Hunziker Partner AG,Andere Holdinggesellschaften,NA,NA,NA,"Imhofstrasse 4
5000 Aarau",https://www.google.com/maps/place/Imhofstrasse%204+5000+Aarau,website does not exist
Mazlaria Curschellas SA,Detailhandel mit Fleisch und Fleischwaren,NA,tel:081 949 11 05,fax:081 949 15 02,"Via Alpsu 73
7188 Sedrun",https://www.google.com/maps/place/Via%20Alpsu%2073+7188+Sedrun,website does not exist
Tony Durrer GmbH,"Detailhandel mit Vorhängen, Teppichen, Fussbodenbelägen und Tapeten",NA,tel:041 620 80 50,NA,"Ridlistrasse 10
6375 Beckenried",https://www.google.com/maps/place/Ridlistrasse%2010+6375+Beckenried,website does not exist
ZIHLMANN VERWALTUNGEN AG,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",http://www.treuhandzihlmann.ch/,tel:056 267 40 40,fax:056 267 40 48,"Pfauengasse 2
5330 Bad Zurzach",https://www.google.com/maps/place/Pfauengasse%202+5330+Bad%20Zurzach,email not found on website
Baumgartner Gerüstbau AG,Gerüstbau,NA,tel:056 442 19 32,fax:056 442 19 38,"Brunnmattstrasse 5
5236 Remigen",https://www.google.com/maps/place/Brunnmattstrasse%205+5236+Remigen,website does not exist
Firoplan AG,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",NA,tel:062 794 01 11,fax:062 794 41 66,"Helblingstrasse 10
4852 Rothrist",https://www.google.com/maps/place/Helblingstrasse%2010+4852+Rothrist,website does not exist
Spinnerei & Weberei Rüderswil AG,Grosshandel mit Textilien,http://www.gastrofil.ch/,tel:034 496 92 92,fax:034 496 92 95,"Schachenstrasse 5
3436 Zollbrück",https://www.google.com/maps/place/Schachenstrasse%205+3436+Zollbr%C3%BCck,email not found on website
bp Tankstelle Meiringen,Detailhandel mit Motorenkraftstoffen (Tankstellen),NA,NA,NA,"Balmstrasse 2
3860 Meiringen",https://www.google.com/maps/place/Balmstrasse%202+3860+Meiringen,website does not exist
Garage Kerschbaumer AG,lnstandhaltung und Reparatur von Automobilen,http://www.kerschbaumer.ch/,tel:062 891 90 30,fax:062 891 74 39,"Werkhofstrasse 8a
5600 Lenzburg",https://www.google.com/maps/place/Werkhofstrasse%208a+5600+Lenzburg,info@company.com
Halm Gagliardi SA,Detailhandel mit Möbeln,http://www.halm-gagliardi.ch/,tel:091 751 03 03,fax:091 751 03 04,"Via Vela 11
6600 Locarno",https://www.google.com/maps/place/Via%20Vela%2011+6600+Locarno,bad/broken link to website
bucher druckmedien ag,Sonstiges Verlagswesen (ohne Software),http://www.bucherdruck.ch/,tel:041 397 03 03,fax:041 397 17 47,"Dorfplatz 3
6354 Vitznau",https://www.google.com/maps/place/Dorfplatz%203+6354+Vitznau,wochenzeitung@bucherdruck.ch
Huber Schuh AG,Detailhandel mit Schuhen,NA,tel:061 461 09 66,NA,"Hauptstrasse 76
4132 Muttenz",https://www.google.com/maps/place/Hauptstrasse%2076+4132+Muttenz,website does not exist
GF GETI-Bau Basel GmbH,Maurerarbeiten,NA,NA,NA,"Neuweilestrasse 60
4054 Basel",https://www.google.com/maps/place/Neuweilestrasse%2060+4054+Basel,website does not exist
Imprimerie Vallorbe SA,Erbringung von druckvorbereitenden Dienstleistungen,http://www.imprimerievallorbe.ch/,tel:021 843 95 00,fax:021 843 95 06,"rue Ancienne-Poste 29
1337 Vallorbe",https://www.google.com/maps/place/rue%20Ancienne-Poste%2029+1337+Vallorbe,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com
Wietlisbach Werkzeuge und mehr,Detailhandel mit Eisen- und Metallwaren,http://www.wietli-werkzeuge.ch/,NA,NA,"Bühlstrasse 21
9113 Degersheim",https://www.google.com/maps/place/B%C3%BChlstrasse%2021+9113+Degersheim,email not found on website
Di Bartolo GmbH,lnstandhaltung und Reparatur von Automobilen,NA,tel:061 413 12 50,NA,"Wyhlenstrasse 41
4133 Pratteln",https://www.google.com/maps/place/Wyhlenstrasse%2041+4133+Pratteln,website does not exist
TS Tor und Service AG,Grosshandel mit Baustoffen,http://www.tstor.ch/,tel:071 414 15 20,fax:071 414 15 21,"Sonnental 17
9313 Muolen",https://www.google.com/maps/place/Sonnental%2017+9313+Muolen,info@tstor.ch
Walter Fuhrer Jun.,Malerei,NA,tel:041 750 17 70,fax:041 750 17 70,"Terrassenweg 2
6315 Oberägeri",https://www.google.com/maps/place/Terrassenweg%202+6315+Ober%C3%A4geri,website does not exist
Straumann AG,Herstellung von sonstigen nicht wirtschaftszweigspezifischen Maschinen a. n. g.,http://www.farbspritzkabinen.ch/,tel:044 850 01 50,fax:044 850 65 66,"Bruggacherstrasse 18
8117 Fällanden",https://www.google.com/maps/place/Bruggacherstrasse%2018+8117+F%C3%A4llanden,bad/broken link to website
M. von Euw AG,Detailhandel mit Herrenbekleidung,http://www.voneuw-herrenmode.ch/,tel:061 272 21 43,NA,"Austrasse 111
4051 Basel",https://www.google.com/maps/place/Austrasse%20111+4051+Basel,website does not exist
Zünd MobilCenter AG,Bewertungen,http://www.garage-zuend.ch/,tel:071 757 80 20,NA,"Rorschacherstrasse 132
9450 Lüchingen",https://www.google.com/maps/place/Rorschacherstrasse%20132+9450+L%C3%BCchingen,website does not exist
Frank Bautechnik GmbH,Herstellung von Ausbauelementen aus Metall,NA,tel:041 622 06 90,fax:041 622 06 91,"Rotigraben 1
6373 Ennetbürgen",https://www.google.com/maps/place/Rotigraben%201+6373+Ennetb%C3%BCrgen,website does not exist
Auto Rüedi AG,"Detailhandel mit Automobilen mit einem Gesamtgewicht von mehr als 3,5 t",http://www.auto.rueedi.ch/,tel:081 422 47 66,fax:081 422 55 70,"Badstrasse
7249 Serneus",https://www.google.com/maps/place/Badstrasse+7249+Serneus,bad/broken link to website
BauBox Partner AG,Sonstige Bauinstallation,http://www.baubox-partner.ch/,tel:044 888 40 00,NA,"Juchstrasse 25
8604 Volketswil",https://www.google.com/maps/place/Juchstrasse%2025+8604+Volketswil,info@baubox-partner.ch
"Il Pictur, Wellinger",Malerei und Gipserei ohne ausgeprägten Schwerpunkt,http://www.ilpictur.ch/,tel:081 925 15 80,NA,"Via Vitg Dado 12
7151 Schluein",https://www.google.com/maps/place/Via%20Vitg%20Dado%2012+7151+Schluein,email not found on website
Klaus Lehmann,Maurerarbeiten,NA,NA,NA,"Birkenweg 3
3427 Utzenstorf",https://www.google.com/maps/place/Birkenweg%203+3427+Utzenstorf,website does not exist
Gebrüder Maissen AG,Schreinerarbeiten im Innenausbau,NA,tel:081 943 13 37,fax:081 943 26 37,"Via Ferrera 5
7166 Trun",https://www.google.com/maps/place/Via%20Ferrera%205+7166+Trun,website does not exist
Dähler AG Die Maler & Gipser,Malerei und Gipserei ohne ausgeprägten Schwerpunkt,http://www.daehler-luginbuehl.ch/,tel:033 437 63 76,fax:033 437 63 79,"Gurnigelweg 18
3612 Steffisburg",https://www.google.com/maps/place/Gurnigelweg%2018+3612+Steffisburg,info@daehler-thun.ch
Roggen Backstube,Herstellung von Backwaren (ohne Dauerbackwaren),NA,tel:027 932 51 82,NA,"Kreuzstrasse 5b
3957 Erschmatt",https://www.google.com/maps/place/Kreuzstrasse%205b+3957+Erschmatt,website does not exist
Sergio Stevanin,Sonstige technische Beratung und Planung,http://www.stevanin.ch/,tel:062 298 22 57,fax:062 298 27 05,"Milackerweg 7
4655 Stüsslingen",https://www.google.com/maps/place/Milackerweg%207+4655+St%C3%BCsslingen,bad/broken link to website
Rudolf Beyeler Architekten AG,Architekturbüros,http://www.rudolfbeyeler.ch/,tel:031 352 91 72,fax:031 352 13 65,"Wattenwylweg 9
3006 Bern",https://www.google.com/maps/place/Wattenwylweg%209+3006+Bern,info@rudolfbeyeler.ch
AFONDO TREUHAND AG,Wirtschaftsprüfung und Steuerberatung; Buchführung; Treuhandgesellschaften,NA,tel:061 270 17 17,fax:061 270 17 10,"Kirschgartenstrasse 7
4051 Basel",https://www.google.com/maps/place/Kirschgartenstrasse%207+4051+Basel,website does not exist
Swiss Photovoltaik GmbH,"lnstallation von Heizungs-, Lüftungs- und Klimaanlagen",http://www.swiss-photovoltaik.ch/,tel:071 733 38 56,NA,"Schützenwiese 8
9451 Kriessern",https://www.google.com/maps/place/Sch%C3%BCtzenwiese%208+9451+Kriessern,info@swiss-photovoltaik.ch
H. Räss GmbH,Detailhandel mit elektrischen Haushaltsgeräten,NA,tel:031 992 34 65,fax:031 992 82 59,"Werkgasse 20
3018 Bern",https://www.google.com/maps/place/Werkgasse%2020+3018+Bern,website does not exist
W. Wiedmer AG,Inserate,http://www.wiedmer.ch/,tel:044 405 44 55,fax:044 405 44 56,"Industriestrasse 11
8117 Fällanden",https://www.google.com/maps/place/Industriestrasse%2011+8117+F%C3%A4llanden,info@wiedmer.ch
Elektro FR,Elektroinstallation,NA,tel:034 422 85 30,fax:034 422 85 30,"Fabrikstrasse 2
3414 Oberburg",https://www.google.com/maps/place/Fabrikstrasse%202+3414+Oberburg,website does not exist
ZIMMERMANN AG Handel und Verwaltung,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",http://www.zimmermann-spiez.ch/,tel:033 654 84 00,fax:033 654 84 41,"Oberlandstrasse 3
3700 Spiez",https://www.google.com/maps/place/Oberlandstrasse%203+3700+Spiez,info@zimmermann-spiez.ch
Philsam S.A.,Elektroinstallation,http://www.philsam.ch/,tel:021 701 46 36,NA,"chemin du Tennis 9
1026 Echandens",https://www.google.com/maps/place/chemin%20du%20Tennis%209+1026+Echandens,email not found on website
Gander informatik + multimedia,"Detailhandel mit Datenverarbeitungsgeräten, peripheren Geräten und Software",http://www.gander-informatik.ch/,tel:041 311 22 23,fax:041 310 79 55,"Waldweg 11
6005 Luzern",https://www.google.com/maps/place/Waldweg%2011+6005+Luzern,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com
Ernst Rücker + Partner AG,Architekturbüros,https://www.ruecker-baumanagement.ch/,tel:044 451 46 00,fax:044 451 46 20,"Haldenstrasse 144
8055 Zürich",https://www.google.com/maps/place/Haldenstrasse%20144+8055+Z%C3%BCrich,website does not exist
Elina AG,Elektroinstallation,NA,tel:031 741 10 50,fax:031 741 33 75,"Industriestrasse 51
3175 Flamatt",https://www.google.com/maps/place/Industriestrasse%2051+3175+Flamatt,website does not exist
Finsan AG,Sanitär- und Heizungsinstallation,NA,NA,NA,"Eygrund 38
3543 Emmenmatt",https://www.google.com/maps/place/Eygrund%2038+3543+Emmenmatt,website does not exist
Land- und Baumaschinen Service AG,Reparatur von Maschinen,http://www.zimmermann-landmaschinen.ch/,tel:061 722 06 55,fax:061 722 06 58,"Brühlstrasse 7
4107 Ettingen",https://www.google.com/maps/place/Br%C3%BChlstrasse%207+4107+Ettingen,website does not exist
Proassur T.Wirth,Tätigkeit von Versicherungsmaklerinnen und -maklern,NA,tel:071 793 31 77,fax:071 793 31 77,"Mohres 6
9056 Gais",https://www.google.com/maps/place/Mohres%206+9056+Gais,website does not exist
Schirmer AG,"Anbringen von Stuckaturen, Gipserei und Verputzerei",NA,tel:055 444 10 93,fax:055 444 28 68,"Fingeracher 32
8863 Buttikon SZ",https://www.google.com/maps/place/Fingeracher%2032+8863+Buttikon%20SZ,website does not exist
"Spring,Licht-+ Tontechnik","Vermietung von sonstigen Maschinen, Geräten und beweglichen Sachen a. n. g.",NA,tel:044 725 61 61,fax:044 725 83 61,"Glärnischstrasse 68
8810 Horgen",https://www.google.com/maps/place/Gl%C3%A4rnischstrasse%2068+8810+Horgen,website does not exist
Cave des Ponts,Detailhandel mit Getränken,http://www.chezsimon.ch/,tel:027 306 69 35,NA,"rue des Granges 5
1908 Riddes",https://www.google.com/maps/place/rue%20des%20Granges%205+1908+Riddes,bad/broken link to website
Elektro Nauer AG,Elektroinstallation,NA,tel:041 874 10 74,NA,"Umfahrungsstrasse 11
6467 Schattdorf",https://www.google.com/maps/place/Umfahrungsstrasse%2011+6467+Schattdorf,website does not exist
Alexander Schwabe,Grafikdesign und Visuelle Kommunikation,NA,tel:061 723 11 11,fax:061 763 07 71,"Käppeligasse 19
4125 Riehen",https://www.google.com/maps/place/K%C3%A4ppeligasse%2019+4125+Riehen,website does not exist
Inderbitzin Bürotechnik GmbH,"Detailhandel mit Datenverarbeitungsgeräten, peripheren Geräten und Software",NA,tel:041 855 42 16,fax:041 855 42 17,"Gotthardstrasse 1
6414 Oberarth",https://www.google.com/maps/place/Gotthardstrasse%201+6414+Oberarth,website does not exist
neue-anlagen-vertrieb.ch gmbh,Sonstige mit Finanzdienstleistungen verbundene Tätigkeiten,http://www.na-vertrieb.ch/,tel:061 511 22 78,NA,"Hauptstrasse 67
4107 Ettingen",https://www.google.com/maps/place/Hauptstrasse%2067+4107+Ettingen,info@na-vertrieb.ch
Bächli Tiefbau GmbH,Sonstiger Tiefbau a. n. g.,NA,tel:056 241 00 44,fax:056 241 00 45,"Industriestrasse 55
8112 Otelfingen",https://www.google.com/maps/place/Industriestrasse%2055+8112+Otelfingen,website does not exist
Ranu Isolationen AG,"Dämmung gegen Kälte, Wärme, Schall und Erschütterung",http://www.ranu.ch/,tel:071 671 29 59,fax:071 671 29 60,"Ribistrasse 20b
8280 Kreuzlingen",https://www.google.com/maps/place/Ribistrasse%2020b+8280+Kreuzlingen,bad/broken link to website
Awidal A. Winkler,Siebdruck,http://www.awidal.com/,tel:056 481 70 10,NA,"Obere Bahnhofstrasse 17
5507 Mellingen",https://www.google.com/maps/place/Obere%20Bahnhofstrasse%2017+5507+Mellingen,email not found on website
Walter Hönig,"Grosshandel mit Schreibwaren, Büchern und Zeitungen",NA,tel:071 891 30 64,fax:071 891 50 36,"Poststrasse 19
9410 Heiden",https://www.google.com/maps/place/Poststrasse%2019+9410+Heiden,website does not exist
P.A. Marmillod SA,Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,http://www.marmillod-pa-sa.ch/,tel:021 729 81 23,fax:021 729 81 24,"Ch. de Bas de Plan 8
1030 Bussigny",https://www.google.com/maps/place/Ch.%20de%20Bas%20de%20Plan%208+1030+Bussigny,email not found on website
Wahlen Unternehmung GmbH,Sonstige Bauinstallation,NA,tel:033 336 11 22,fax:033 336 11 51,"Amselweg 3
3634 Thierachern",https://www.google.com/maps/place/Amselweg%203+3634+Thierachern,website does not exist
Brandschutz Schweiz AG,"lnstallation von Heizungs-, Lüftungs- und Klimaanlagen",http://www.brandschutzschweizag.ch/,NA,NA,"Hägglingerstrasse 27
5512 Wohlenschwil",https://www.google.com/maps/place/H%C3%A4gglingerstrasse%2027+5512+Wohlenschwil,info@brandschutzschweizag.ch
Red Ox,"Restaurants, Imbissstuben, Tea-Rooms und Gelaterias",http://www.red-ox.ch/,tel:033 438 03 03,NA,"Unt.Hauptgasse 7
3600 Thun",https://www.google.com/maps/place/Unt.Hauptgasse%207+3600+Thun,email not found on website
Move it Bau GmbH,Sonstige technische Beratung und Planung,NA,NA,NA,"Zürcherstrasse 22a
8852 Altendorf",https://www.google.com/maps/place/Z%C3%BCrcherstrasse%2022a+8852+Altendorf,website does not exist
AD ENTREPRISE GENERALE SA,Allgemeiner Hochbau,http://www.adgenerale.ch/,tel:022 565 28 63,NA,"Route des Avouillons 30
1196 Gland",https://www.google.com/maps/place/Route%20des%20Avouillons%2030+1196+Gland,info@adgenerale.ch
System Wolf AG,Allgemeiner Hochbau,NA,tel:071 767 90 30,fax:071 766 10 62,"Feffetstrasse 18
9464 Rüthi (Rheintal)",https://www.google.com/maps/place/Feffetstrasse%2018+9464+R%C3%BCthi%20(Rheintal),website does not exist
Memoform GmbH,Offsetdruck,http://www.memoform.ch/,tel:052 364 28 92,fax:052 364 21 53,"Mittlere Untergasse 4
8353 Elgg",https://www.google.com/maps/place/Mittlere%20Untergasse%204+8353+Elgg,email not found on website
Gommobil GmbH,lnstandhaltung und Reparatur von Automobilen,http://www.gommobil.ch/,NA,NA,"Industriestrasse 32a
8108 Dällikon",https://www.google.com/maps/place/Industriestrasse%2032a+8108+D%C3%A4llikon,solothurn@gommobil.ch
Hari Sport,Detailhandel mit Sportartikeln,http://www.harisport.ch/,tel:033 673 02 70,fax:033 673 02 73,"Dorfstrasse 17a
3715 Adelboden",https://www.google.com/maps/place/Dorfstrasse%2017a+3715+Adelboden,info@harisport.ch
Holzbau Ledergerber AG,"Holzbau, Zimmerei",http://www.holzbau-ledergerber.ch/,tel:071 385 62 94,fax:071 385 62 58,"Lindenstrasse 9a
9204 Andwil SG",https://www.google.com/maps/place/Lindenstrasse%209a+9204+Andwil%20SG,info@holzbau-ledergerber.ch
CAS Architektur AG,Architekturbüros,http://www.cas-architekten.ch/,tel:041 418 00 68,NA,"Am Mattenhof 2d
6010 Kriens",https://www.google.com/maps/place/Am%20Mattenhof%202d+6010+Kriens,r.chappuis@cas-gruppe.ch
Cantex Treuhand AG,Wirtschaftsprüfung und Steuerberatung; Buchführung; Treuhandgesellschaften,http://www.cantex.ch/,tel:044 389 22 02,NA,"Bahnstrasse 58
8105 Regensdorf",https://www.google.com/maps/place/Bahnstrasse%2058+8105+Regensdorf,email not found on website
Garage Emery Sàrl,Detailhandel mit Motorenkraftstoffen (Tankstellen),NA,NA,NA,"Route de Sullens 9
1303 Penthaz",https://www.google.com/maps/place/Route%20de%20Sullens%209+1303+Penthaz,website does not exist
HRSP Montagen AG,Verlegen von Fussboden,NA,tel:044 833 76 75,fax:044 833 76 83,"Ringstrasse 12
8317 Tagelswangen",https://www.google.com/maps/place/Ringstrasse%2012+8317+Tagelswangen,website does not exist
R.Graf & Co AG,Elektroinstallation,http://www.graf-elektro.ch/,tel:052 625 68 51,fax:052 625 99 82,"Mühlentalstrasse 372
8200 Schaffhausen",https://www.google.com/maps/place/M%C3%BChlentalstrasse%20372+8200+Schaffhausen,8c4075d5481d476e945486754f783364@sentry.io
Liem AG Garage,lnstandhaltung und Reparatur von Automobilen,http://www.liem.ch/,tel:041 340 69 67,fax:041 340 69 29,"Grisigenstrasse 10
6048 Horw",https://www.google.com/maps/place/Grisigenstrasse%2010+6048+Horw,info@liem.ch
Schiess Wohntextil AG,"Detailhandel mit Vorhängen, Teppichen, Fussbodenbelägen und Tapeten",http://www.schiess-wohntextil.ch/,tel:071 649 20 40,fax:071 649 20 49,"Hauptstrasse 27
8586 Erlen",https://www.google.com/maps/place/Hauptstrasse%2027+8586+Erlen,info@schiess-wohntextil.ch
Hofmann & Weibel Metallbau AG,Mechanische Werkstätten,NA,tel:032 392 19 93,fax:032 392 55 80,"Bernstrasse 19
3270 Aarberg",https://www.google.com/maps/place/Bernstrasse%20%2019+3270+Aarberg,website does not exist
GZ Holzbau AG,"Holzbau, Zimmerei",NA,tel:034 445 23 49,NA,"Kieswerkstrasse 35
3427 Utzenstorf",https://www.google.com/maps/place/Kieswerkstrasse%2035+3427+Utzenstorf,website does not exist
Bezzola Denoth AG,Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,http://www.bezzola-denoth.ch/,tel:081 861 16 11,fax:081 861 16 10,"Buorna 519C
7550 Scuol",https://www.google.com/maps/place/Buorna%20519C+7550+Scuol,bau@bezzola-denoth.ch
MRC Entreprise Générale Sàrl,Maurerarbeiten,http://www.mrc-construction.ch/,NA,NA,"Route d'Estavayer 39
1470 Estavayer-le-Lac",https://www.google.com/maps/place/Route%20d'Estavayer%2039+1470+Estavayer-le-Lac,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com
Ess + Müller AG,"Herstellung von Seifen, Wasch-, Reinigungs- und Poliermitteln",http://rinatol.ch/ess-mueller-ag,tel:052 659 30 70,NA,"Mühlentalstrasse 264
8200 Schaffhausen",https://www.google.com/maps/place/M%C3%BChlentalstrasse%20264+8200+Schaffhausen,bad/broken link to website
Elektro Lüscher Biel AG,Elektroinstallation,http://www.elektroluescher.ch/,tel:032 366 00 00,fax:032 366 00 01,"Längfeldweg 111
2504 Biel/Bienne",https://www.google.com/maps/place/L%C3%A4ngfeldweg%20111+2504+Biel/Bienne,email not found on website
G+K Immofinanz GmbH,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",NA,tel:044 787 08 20,NA,"Seestrasse 72b
8805 Richterswil",https://www.google.com/maps/place/Seestrasse%2072b+8805+Richterswil,website does not exist
Treuhand Center AG,Wirtschaftsprüfung und Steuerberatung; Buchführung; Treuhandgesellschaften,http://www.tcagchur.ch/,tel:081 258 50 40,NA,"Quaderstrasse 8
7001 Chur",https://www.google.com/maps/place/Quaderstrasse%208+7001+Chur,bad/broken link to website
Gerüstbau Graf AG,Gerüstbau,http://www.geruestbau-graf.ch/,tel:052 385 51 55,fax:052 385 51 56,"Püntstrasse 15
8492 Wila",https://www.google.com/maps/place/P%C3%BCntstrasse%2015+8492+Wila,info@geruestbau-graf.ch
Lang + Wälti GmbH,Sanitär- und Heizungsinstallation,http://www.lang-waelti.ch/,tel:044 720 16 15,NA,"Wiesenstrasse 22
8800 Thalwil",https://www.google.com/maps/place/Wiesenstrasse%2022+8800+Thalwil,email not found on website
Glan AG,Wirtschaftsprüfung und Steuerberatung; Buchführung; Treuhandgesellschaften,NA,tel:055 650 12 30,NA,"Schweizerhofstrasse 14
8750 Glarus",https://www.google.com/maps/place/Schweizerhofstrasse%2014+8750+Glarus,website does not exist
Tabak Shop P. Bieri,Detailhandel mit Tabakwaren,NA,tel:044 744 54 84,NA,"Metzggasse 20
8400 Winterthur",https://www.google.com/maps/place/Metzggasse%2020+8400+Winterthur,website does not exist
Grötzinger + Rychard AG,Elektroinstallation,NA,tel:034 415 19 55,NA,"Dorfstrasse 25
3472 Wynigen",https://www.google.com/maps/place/Dorfstrasse%2025+3472+Wynigen,website does not exist
Bruno Boss,"lnstallation von Heizungs-, Lüftungs- und Klimaanlagen",http://www.oekofen.ch/,tel:041 493 03 50,fax:041 493 03 51,"Fürtistrasse 14
6018 Buttisholz",https://www.google.com/maps/place/F%C3%BCrtistrasse%2014+6018+Buttisholz,info@oekofen.ch
Greco-Therm AG,"Grosshandel mit Metall- und Kunststoffwaren für Bauzwecke sowie Installationsbedarf für Gas, Wasser und Heizung",NA,tel:061 983 02 40,fax:061 981 63 30,"Bahnhofstrasse 3
4460 Gelterkinden",https://www.google.com/maps/place/Bahnhofstrasse%203+4460+Gelterkinden,website does not exist
Surber Reisen,Personenbeförderung im Nahverkehr zu Lande (ohne Taxis),NA,NA,NA,"Geissgasse 27
3800 Interlaken",https://www.google.com/maps/place/Geissgasse%2027+3800+Interlaken,website does not exist
Bauen mit Glas Wintergarten AG,"Einbau von Fenster, Türen und Innenausbau, Einbauküchen, Einbaumöbel",http://www.wegmueller.net/,tel:043 411 61 91,fax:043 411 61 92,"Harbernstrasse 3
8112 Otelfingen",https://www.google.com/maps/place/Harbernstrasse%203+8112+Otelfingen,email not found on website
Tscharner Immobilien Herisau GmbH,Vermietung und Verpachtung von eigenen oder geleasten Gebäuden und Wohnungen,NA,tel:071 422 61 71,NA,"Alpsteinstrasse 1
9100 Herisau",https://www.google.com/maps/place/Alpsteinstrasse%201+9100+Herisau,website does not exist
Rinag-Immobilien AG,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",NA,tel:056 451 11 30,NA,"Scheuerackerweg 14
5223 Riniken",https://www.google.com/maps/place/Scheuerackerweg%2014+5223+Riniken,website does not exist
Pneuhaus Wegmann AG,lnstandhaltung und Reparatur von Automobilen,http://www.pneuhaus-wegmann.ch/,tel:052 343 11 68,fax:052 343 67 32,"Ringstrasse 2
8317 Tagelswangen",https://www.google.com/maps/place/Ringstrasse%202+8317+Tagelswangen,info@pneuhaus-wegmann.ch
Derap AG,Bau-Ingenieurbüros,NA,tel:033 439 80 85,fax:033 439 80 81,"Schützenstrasse 19
3627 Heimberg",https://www.google.com/maps/place/Sch%C3%BCtzenstrasse%2019+3627+Heimberg,website does not exist
Food-Corner M.Lustenberger,Event-Caterer,NA,tel:041 377 48 84,NA,"Eichwaldweg 2/Bäch
6222 Gunzwil",https://www.google.com/maps/place/Eichwaldweg%202/B%C3%A4ch+6222+Gunzwil,website does not exist
